,id_limpio,title,author,genre,subjects,genre_1,genre_2,genre_3
536,36573,LA ALDEA PERDIDA: NOVELA-POEMA DE COSTUMBRES CAMPESINAS,"PALACIO VALDÉS, ARMANDO",FICTION / Cultural Heritage,{'Spanish fiction'},FICTION,CULTURAL HERITAGE,FICTION OTHERS
537,36940,EL SEÑORITO OCTAVIO,"PALACIO VALDÉS, ARMANDO",FICTION / Literary,{'Spanish fiction'},FICTION,LITERARY,FICTION LITERARY
538,37637,LOS MAJOS DE CÁDIZ,"PALACIO VALDÉS, ARMANDO",FICTION / Historical,{'Spanish fiction'},FICTION,HISTORICAL,FICTION HISTORICAL
539,38814,LA NOVELA DE UN NOVELISTA,"PALACIO VALDÉS, ARMANDO",LITERARY CRITICISM / European,{'Spanish fiction'},LITERARY CRITICISM,EUROPEAN,LITERARY CRITICISM
540,39444,PÁGINAS ESCOGIDAS,"PALACIO VALDÉS, ARMANDO",LITERARY COLLECTIONS / European,{'Spanish fiction'},LITERARY COLLECTIONS,EUROPEAN,LITERARY COLLECTIONS
541,39613,PAPELES DEL DOCTOR ANGÉLICO,"PALACIO VALDÉS, ARMANDO",FICTION / Medical,{'Spanish fiction'},FICTION,MEDICAL,FICTION OTHERS
542,39990,AÑOS DE JUVENTUD DEL DOCTOR ANGÉLICO,"PALACIO VALDÉS, ARMANDO",FICTION / Coming of Age,{'Spanish fiction'},FICTION,COMING OF AGE,FICTION OTHERS
543,40810,MAXIMINA,"PALACIO VALDÉS, ARMANDO",FICTION / Family Life,{'Spanish fiction'},FICTION,FAMILY LIFE,FICTION OTHERS
544,42323,LA GUERRA INJUSTA; CARTAS DE UN ESPAÑOL,"PALACIO VALDÉS, ARMANDO",HISTORY / Military,"{'World War, 1914-1918 -- France'}",HISTORY,MILITARY,HISTORY
545,42376,SEMBLANZAS LITERARIAS,"PALACIO VALDÉS, ARMANDO",LITERARY CRITICISM / General,"{'Spanish literature', 'Authors, Spanish'}",LITERARY CRITICISM,GENERAL,LITERARY CRITICISM
546,42727,LA ALEGRÍA DEL CAPITÁN RIBOT,"PALACIO VALDÉS, ARMANDO",FICTION / Romance,{'Spanish fiction'},FICTION,ROMANCE,FICTION ROMANCE
547,34565,CRÓNICAS DE MARIANELA,"PALMA, ANGÉLICA",LITERARY COLLECTIONS / Women Authors,"{'Fiction', 'Short stories'}",LITERARY COLLECTIONS,WOMEN AUTHORS,LITERARY COLLECTIONS
548,21282,TRADICIONES PERUANAS,"PALMA, RICARDO",HISTORY / Latin America,"{'Legends -- Peru', 'Peru -- History'}",HISTORY,LATIN AMERICA,HISTORY
549,17406,UN VIAJE DE NOVIOS,"PARDO BAZÁN, EMILIA, CONDESA DE",FICTION / Romance / General,{'Spanish fiction'},FICTION,ROMANCE,FICTION ROMANCE
550,17491,LA TRIBUNA,"PARDO BAZÁN, EMILIA, CONDESA DE",FICTION / Political,"{'Political satire, Spanish', 'Spain -- Social life and customs -- Fiction'}",FICTION,POLITICAL,FICTION OTHERS
551,18005,LOS PAZOS DE ULLOA,"PARDO BAZÁN, EMILIA, CONDESA DE",FICTION / Literary,"{'Galicia (Spain : Region) -- Fiction', 'Clergy -- Fiction', 'Aristocracy (Social class) -- Fiction'}",FICTION,LITERARY,FICTION LITERARY
552,49756,LA QUIMERA,"PARDO BAZÁN, EMILIA, CONDESA DE",FICTION / Psychological,{'Spanish fiction -- 20th century'},FICTION,PSYCHOLOGICAL,FICTION OTHERS
553,51450,LA SIRENA NEGRA,"PARDO BAZÁN, EMILIA, CONDESA DE",FICTION / Gothic,"{'Death -- Fiction', 'Spanish fiction'}",FICTION,GOTHIC,FICTION OTHERS
554,52597,INSOLACIÓN Y MORRIÑA (DOS HISTORIAS AMOROSAS),"PARDO BAZÁN, EMILIA, CONDESA DE",FICTION / Romance,"{'Romance fiction, Spanish', 'Spanish fiction -- 19th century'}",FICTION,ROMANCE,FICTION ROMANCE
555,54791,EL TESORO DE GASTÓN: NOVELA,"PARDO BAZÁN, EMILIA, CONDESA DE",FICTION / Historical,{'Spanish fiction -- 19th century'},FICTION,HISTORICAL,FICTION HISTORICAL
556,55514,CUENTOS DE AMOR,"PARDO BAZÁN, EMILIA, CONDESA DE",FICTION / Short Stories (single author),"{'Short stories, Spanish', 'Romance fiction, Spanish'}",FICTION,SHORT STORIES (SINGLE AUTHOR),FICTION SHORT STORIES (SINGLE AUTHOR)
557,55812,CUENTOS DE NAVIDAD Y REYES; CUENTOS DE LA PATRIA; CUENTOS ANTIGUOS,"PARDO BAZÁN, EMILIA, CONDESA DE",FICTION / Short Stories (single author),"{'Short stories, Spanish', 'Spanish fiction'}",FICTION,SHORT STORIES (SINGLE AUTHOR),FICTION SHORT STORIES (SINGLE AUTHOR)
558,55882,LA DAMA JOVEN,"PARDO BAZÁN, EMILIA, CONDESA DE",FICTION / Literary,{'Spanish fiction -- 19th century'},FICTION,LITERARY,FICTION LITERARY
559,56044,DULCE DUEÑO,"PARDO BAZÁN, EMILIA, CONDESA DE",FICTION / Romance,{'Spanish fiction -- 20th century'},FICTION,ROMANCE,FICTION ROMANCE
560,58059,LA MADRE NATURALEZA (2ª PARTE DE LOS PAZOS DE ULLOA),"PARDO BAZÁN, EMILIA, CONDESA DE",FICTION / Literary,"{'Aristocracy (Social class) -- Spain -- Fiction', 'Love stories', 'Social classes -- Spain -- Fiction', 'Siblings -- Fiction', 'Clergy -- Spain -- Fiction', 'Galicia (Spain : Region) -- Fiction', 'Country life -- Spain -- Galicia (Region) -- Fiction', 'Incest -- Fiction'}",FICTION,LITERARY,FICTION LITERARY
561,60137,UNA CRISTIANA,"PARDO BAZÁN, EMILIA, CONDESA DE",FICTION / Religious,{'Spanish fiction -- 19th century'},FICTION,RELIGIOUS,FICTION OTHERS
562,65632,LA PRUEBA,"PARDO BAZÁN, EMILIA, CONDESA DE",FICTION / Family Life,{'Spanish fiction'},FICTION,FAMILY LIFE,FICTION OTHERS
563,68452,LA PIEDRA ANGULAR: NOVELA,"PARDO BAZÁN, EMILIA, CONDESA DE",FICTION / Political,"{'Executions and executioners -- Fiction', 'Nineteenth century -- Fiction', 'Spain -- Social conditions -- 19th century -- Fiction', 'Conduct of life -- Fiction', 'Capital punishment -- Moral and ethical aspects -- Fiction', 'Fathers and sons -- Fiction'}",FICTION,POLITICAL,FICTION OTHERS
564,71469,EL CISNE DE VILAMORTA,"PARDO BAZÁN, EMILIA, CONDESA DE",FICTION / Literary,{'Spanish fiction -- 19th century'},FICTION,LITERARY,FICTION LITERARY
565,15421,CONTRIBUCION PARA EL ESTUDIO DE LOS ANTIGUOS ALFABETOS FILIPINOS,"PARDO DE TAVERA, T. H. (TRINIDAD HERMENEGILDO)",LANGUAGE ARTS & DISCIPLINES / Linguistics,{'Philippine languages -- Alphabets'},LANGUAGE ARTS & DISCIPLINES,LINGUISTICS,OTHERS
566,15633,ETIMOLOGÍA DE LOS NOMBRES DE RAZAS DE FILIPINAS,"PARDO DE TAVERA, T. H. (TRINIDAD HERMENEGILDO)",SOCIAL SCIENCE / Anthropology,{'Ethnology -- Philippines'},SOCIAL SCIENCE,ANTHROPOLOGY,SOCIAL SCIENCE
567,15757,CONSIDERACIONES SOBRE EL ORIGEN DEL NOMBRE DE LOS NÚMEROS EN TAGALOG,"PARDO DE TAVERA, T. H. (TRINIDAD HERMENEGILDO)",LANGUAGE ARTS & DISCIPLINES / Linguistics,{'Tagalog language -- Numerals'},LANGUAGE ARTS & DISCIPLINES,LINGUISTICS,OTHERS
568,31066,EL LEGADO DEL IGNORANTISMO: CONFERENCIA DADA EL 23 DE ABRIL DE 1920 ANTE LA ASAMBLEA DE MAESTROS EN BAGUIO,"PARDO DE TAVERA, T. H. (TRINIDAD HERMENEGILDO)",EDUCATION / History,"{'Church and education -- Philippines', 'Education -- Philippines'}",EDUCATION,HISTORY,OTHERS
569,58425,"MITOS, SUPERSTICIONES Y SUPERVIVENCIAS POPULARES DE BOLIVIA","PAREDES, M. RIGOBERTO (MANUEL RIGOBERTO)",SOCIAL SCIENCE / Folklore & Mythology,"{'Indians of South America -- Bolivia -- Social life and customs', 'Indian mythology -- Bolivia', 'Folklore -- Bolivia'}",SOCIAL SCIENCE,FOLKLORE & MYTHOLOGY,SOCIAL SCIENCE
570,60634,DIVERTIDAS AVENTURAS DEL NIETO DE JUAN MOREIRA,"PAYRÓ, ROBERTO JORGE",FICTION / Historical,{'Argentine fiction -- 20th century'},FICTION,HISTORICAL,FICTION HISTORICAL
571,62785,PAGO CHICO,"PAYRÓ, ROBERTO JORGE",FICTION / Short Stories (single author),{'Argentine fiction -- 20th century'},FICTION,SHORT STORIES (SINGLE AUTHOR),FICTION SHORT STORIES (SINGLE AUTHOR)
572,62952,EL CASAMIENTO DE LAUCHA,"PAYRÓ, ROBERTO JORGE",FICTION / Humorous,{'Argentine fiction -- 20th century'},FICTION,HUMOROUS,FICTION OTHERS
573,12627,ESCENAS MONTAÑESAS,"PEREDA, JOSÉ MARÍA DE",FICTION / Literary,{'Spanish literature'},FICTION,LITERARY,FICTION LITERARY
574,14995,LOS HOMBRES DE PRO,"PEREDA, JOSÉ MARÍA DE",FICTION / Literary,{'Fiction'},FICTION,LITERARY,FICTION LITERARY
575,23957,AL PRIMER VUELO,"PEREDA, JOSÉ MARÍA DE",FICTION / Literary,{'Spanish fiction -- 19th century'},FICTION,LITERARY,FICTION LITERARY
576,24127,PEÑAS ARRIBA,"PEREDA, JOSÉ MARÍA DE",FICTION / Literary,{'Spanish fiction -- 19th century'},FICTION,LITERARY,FICTION LITERARY
577,25812,LA MONTÁLVEZ,"PEREDA, JOSÉ MARÍA DE",FICTION / Literary,"{'Madrid (Spain) -- Social life and customs -- Fiction', 'Spanish fiction -- 19th century'}",FICTION,LITERARY,FICTION LITERARY
578,49388,SOTILEZA,"PEREDA, JOSÉ MARÍA DE",FICTION / Literary,"{'Spanish fiction -- 19th century', 'Fishers -- Fiction'}",FICTION,LITERARY,FICTION LITERARY
579,53429,EL SABOR DE LA TIERRUCA,"PEREDA, JOSÉ MARÍA DE",FICTION / Literary,{'Spanish fiction -- 19th century'},FICTION,LITERARY,FICTION LITERARY
580,54228,EL BUEY SUELTO... CUADROS EDIFICANTES DE LA VIDA DE UN SOLTERÓN,"PEREDA, JOSÉ MARÍA DE",FICTION / Literary,"{'Bachelors -- Fiction', 'Spanish fiction -- 19th century'}",FICTION,LITERARY,FICTION LITERARY
581,55058,LA PUCHERA,"PEREDA, JOSÉ MARÍA DE",FICTION / Literary,{'Spanish fiction -- 19th century'},FICTION,LITERARY,FICTION LITERARY
582,63922,"DE TAL PALO, TAL ASTILLA","PEREDA, JOSÉ MARÍA DE",FICTION / Literary,{'Spanish fiction -- 19th century'},FICTION,LITERARY,FICTION LITERARY
583,65158,TIPOS TRASHUMANTES: CRÓQUIS Á PLUMA,"PEREDA, JOSÉ MARÍA DE",FICTION / Literary,{'Spanish literature -- 19th century'},FICTION,LITERARY,FICTION LITERARY
584,71369,TIPOS Y PAISAJES,"PEREDA, JOSÉ MARÍA DE",FICTION / Literary,"{'Short stories, Spanish', 'Spanish fiction -- 19th century'}",FICTION,LITERARY,FICTION LITERARY
585,71966,ESBOZOS Y RASGUÑOS,"PEREDA, JOSÉ MARÍA DE",FICTION / Literary,{'Spanish literature -- 19th century'},FICTION,LITERARY,FICTION LITERARY
586,72768,BOCETOS AL TEMPLE. TIPOS TRASHUMANTES : $B OBRAS COMPLETAS - VOL. VIII,"PEREDA, JOSÉ MARÍA DE",FICTION / Literary,{'Spanish fiction -- 19th century'},FICTION,LITERARY,FICTION LITERARY
587,74981,PEDRO SÁNCHEZ,"PEREDA, JOSÉ MARÍA DE",FICTION / Literary,{'Spain -- Social life and customs -- 19th century -- Fiction'},FICTION,LITERARY,FICTION LITERARY
588,75382,PACHÍN GONZÁLEZ,"PEREDA, JOSÉ MARÍA DE",FICTION / Literary,"{'Cabo Machichaco (Barco) -- Fiction', 'Historical fiction', 'Spanish fiction -- 19th century', 'Santander (Spain) -- History -- 19th century -- Fiction'}",FICTION,LITERARY,FICTION LITERARY
589,14318,BELARMINO Y APOLONIO,"PÉREZ DE AYALA, RAMÓN",FICTION / Literary,"{'Shoemakers -- Fiction', 'Spain -- Fiction'}",FICTION,LITERARY,FICTION LITERARY
590,49417,"LAS MÁSCARAS, VOL. 1/2","PÉREZ DE AYALA, RAMÓN",FICTION / Literary,{'Drama -- History and criticism'},FICTION,LITERARY,FICTION LITERARY
591,49418,"LAS MÁSCARAS, VOL. 2/2","PÉREZ DE AYALA, RAMÓN",FICTION / Literary,{'Drama -- History and criticism'},FICTION,LITERARY,FICTION LITERARY
592,57225,A.M.D.G.,"PÉREZ DE AYALA, RAMÓN",FICTION / Literary,{'Jesuits -- Fiction'},FICTION,LITERARY,FICTION LITERARY
593,59925,LA PATA DE LA RAPOSA (NOVELA),"PÉREZ DE AYALA, RAMÓN",FICTION / Literary,{'Spanish fiction -- 20th century'},FICTION,LITERARY,FICTION LITERARY
594,64439,TROTERAS Y DANZADERAS: NOVELA,"PÉREZ DE AYALA, RAMÓN",FICTION / Literary,{'Spanish fiction -- 20th century'},FICTION,LITERARY,FICTION LITERARY
595,67631,GUERRAS CIVILES DE GRANADA: TOMO I,"PÉREZ DE HITA, GINÉS",FICTION / Historical,{'Granada (Spain : Reino) -- History -- Fiction'},FICTION,HISTORICAL,FICTION HISTORICAL
596,16372,FORTUNA,"PÉREZ ESCRICH, ENRIQUE",FICTION / Literary,{'Dogs -- Fiction'},FICTION,LITERARY,FICTION LITERARY
597,11070,LA FONTANA DE ORO,"PÉREZ GALDÓS, BENITO",FICTION / Historical,"{'Historical fiction', 'Spain -- History -- Revolution, 1820-1823 -- Fiction', 'War stories', 'Spain -- History -- Ferdinand VII, 1813-1833 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
598,14311,BAILÉN,"PÉREZ GALDÓS, BENITO",FICTION / Historical,"{'Bailén, Battle of, Bailén, Spain, 1808 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
599,15206,TORQUEMADA EN LA HOGUERA,"PÉREZ GALDÓS, BENITO",FICTION / Literary,{'Spanish fiction -- 19th century'},FICTION,LITERARY,FICTION LITERARY
600,16961,TRAFALGAR,"PÉREZ GALDÓS, BENITO",FICTION / Historical,"{'Trafalgar, Battle of, 1805 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
601,17013,FORTUNATA Y JACINTA: DOS HISTORIAS DE CASADAS,"PÉREZ GALDÓS, BENITO",FICTION / Literary,"{'Spain -- Social life and customs -- Fiction', 'Married women -- Fiction'}",FICTION,LITERARY,FICTION LITERARY
602,17340,MARIANELA,"PÉREZ GALDÓS, BENITO",FICTION / Literary,{'Spanish fiction'},FICTION,LITERARY,FICTION LITERARY
603,17443,UN FACCIOSO MÁS Y ALGUNOS FRAILES MENOS,"PÉREZ GALDÓS, BENITO",FICTION / Historical,{'Spain -- History -- 19th century -- Fiction'},FICTION,HISTORICAL,FICTION HISTORICAL
604,21831,MISERICORDIA,"PÉREZ GALDÓS, BENITO",FICTION / Literary,{'Spanish fiction'},FICTION,LITERARY,FICTION LITERARY
605,21906,CÁDIZ,"PÉREZ GALDÓS, BENITO",FICTION / Historical,"{'Cádiz (Spain) -- History -- Fiction', 'Spain. Cortes (1810-1813) -- Fiction', 'Spain -- History -- Napoleonic Conquest, 1808-1813 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
606,25956,LA DESHEREDADA,"PÉREZ GALDÓS, BENITO",FICTION / Literary,{'Madrid (Spain) -- Social life and customs -- Fiction'},FICTION,LITERARY,FICTION LITERARY
607,28002,ELECTRA,"PÉREZ GALDÓS, BENITO",DRAMA / European,{'Spanish drama'},DRAMA,EUROPEAN,DRAMA
608,31464,LA DE BRINGAS,"PÉREZ GALDÓS, BENITO",FICTION / Literary,"{'Women -- Spain -- Fiction', 'Spain -- Social life and customs -- 19th century -- Fiction', 'Spanish fiction'}",FICTION,LITERARY,FICTION LITERARY
609,31465,TORMENTO,"PÉREZ GALDÓS, BENITO",FICTION / Literary,"{'Spain -- Social life and customs -- 19th century -- Fiction', 'Orphans -- Fiction', 'Madrid (Spain) -- Fiction'}",FICTION,LITERARY,FICTION LITERARY
610,48091,"LA FAMILIA DE LEÓN ROCH, TOMO 1","PÉREZ GALDÓS, BENITO",FICTION / Literary,{'Spanish fiction'},FICTION,LITERARY,FICTION LITERARY
611,48092,"LA FAMILIA DE LEÓN ROCH, TOMO 2","PÉREZ GALDÓS, BENITO",FICTION / Literary,{'Spanish fiction'},FICTION,LITERARY,FICTION LITERARY
612,48093,"LA FAMILIA DE LEÓN ROCH, TOMOS 1 Y 2","PÉREZ GALDÓS, BENITO",FICTION / Literary,{'Spanish fiction'},FICTION,LITERARY,FICTION LITERARY
613,48944,GLORIA (PRIMERA PARTE),"PÉREZ GALDÓS, BENITO",FICTION / Literary,"{'Catholic Church -- Spain -- Clergy -- Fiction', 'Spain -- Fiction'}",FICTION,LITERARY,FICTION LITERARY
614,48945,GLORIA (SEGUNDA PARTE),"PÉREZ GALDÓS, BENITO",FICTION / Literary,"{'Catholic Church -- Spain -- Clergy -- Fiction', 'Spain -- Fiction'}",FICTION,LITERARY,FICTION LITERARY
615,48946,GLORIA (NOVELA COMPLETA),"PÉREZ GALDÓS, BENITO",FICTION / Literary,"{'Catholic Church -- Spain -- Clergy -- Fiction', 'Spain -- Fiction'}",FICTION,LITERARY,FICTION LITERARY
616,49433,ZARAGOZA,"PÉREZ GALDÓS, BENITO",FICTION / Historical,"{'Sieges -- Fiction', 'Historical fiction', 'Zaragoza (Spain) -- History -- Siege, 1808-1809 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
617,52392,MIAU,"PÉREZ GALDÓS, BENITO",FICTION / Literary,{'Spanish fiction -- 19th century'},FICTION,LITERARY,FICTION LITERARY
618,53355,LA NOVELA EN EL TRANVÍA,"PÉREZ GALDÓS, BENITO",FICTION / Short Stories (single author),"{'Spanish fiction', 'Madrid (Spain) -- Fiction'}",FICTION,SHORT STORIES (SINGLE AUTHOR),FICTION SHORT STORIES (SINGLE AUTHOR)
619,54423,REALIDAD: NOVELA EN CINCO JORNADAS,"PÉREZ GALDÓS, BENITO",FICTION / Literary,{'Spanish drama'},FICTION,LITERARY,FICTION LITERARY
620,54521,LA INCÓGNITA,"PÉREZ GALDÓS, BENITO",FICTION / Literary,"{'Epistolary fiction', 'Spanish fiction -- 19th century'}",FICTION,LITERARY,FICTION LITERARY
621,54861,TORQUEMADA EN LA CRUZ,"PÉREZ GALDÓS, BENITO",FICTION / Literary,{'Spanish fiction -- 19th century'},FICTION,LITERARY,FICTION LITERARY
622,55139,TORQUEMADA EN EL PURGATORIO,"PÉREZ GALDÓS, BENITO",FICTION / Literary,{'Spanish fiction -- 19th century'},FICTION,LITERARY,FICTION LITERARY
623,55563,EL AMIGO MANSO,"PÉREZ GALDÓS, BENITO",FICTION / Literary,{'Spanish fiction -- 19th century'},FICTION,LITERARY,FICTION LITERARY
624,55915,TORQUEMADA Y SAN PEDRO,"PÉREZ GALDÓS, BENITO",FICTION / Literary,{'Spanish fiction -- 19th century'},FICTION,LITERARY,FICTION LITERARY
625,57261,EL DOCTOR CENTENO (NOVELA COMPLETA),"PÉREZ GALDÓS, BENITO",FICTION / Literary,{'Spanish fiction -- 19th century'},FICTION,LITERARY,FICTION LITERARY
626,57263,EL DOCTOR CENTENO (TOMO I),"PÉREZ GALDÓS, BENITO",FICTION / Literary,{'Spanish fiction -- 19th century'},FICTION,LITERARY,FICTION LITERARY
627,57264,EL DOCTOR CENTENO (TOMO II),"PÉREZ GALDÓS, BENITO",FICTION / Literary,{'Spanish fiction -- 19th century'},FICTION,LITERARY,FICTION LITERARY
628,63412,LO PROHIBIDO (NOVELA COMPLETA),"PÉREZ GALDÓS, BENITO",FICTION / Literary,{'Spain -- Social life and customs -- Fiction'},FICTION,LITERARY,FICTION LITERARY
629,63413,LO PROHIBIDO (TOMO 1 DE 2),"PÉREZ GALDÓS, BENITO",FICTION / Literary,{'Spain -- Social life and customs -- Fiction'},FICTION,LITERARY,FICTION LITERARY
630,63414,LO PROHIBIDO (TOMO 2 DE 2),"PÉREZ GALDÓS, BENITO",FICTION / Literary,{'Spain -- Social life and customs -- Fiction'},FICTION,LITERARY,FICTION LITERARY
631,65333,HALMA,"PÉREZ GALDÓS, BENITO",FICTION / Literary,"{'Christian communities -- Fiction', 'Priests -- Fiction', 'Spanish fiction -- 19th century'}",FICTION,LITERARY,FICTION LITERARY
632,66488,EL ABUELO (NOVELA EN CINCO JORNADAS),"PÉREZ GALDÓS, BENITO",FICTION / Literary,"{'Domestic fiction', 'Illegitimate children -- Fiction', 'Inheritance and succession -- Fiction', 'Sisters -- Fiction', 'Family secrets -- Fiction', 'Grandfathers -- Fiction'}",FICTION,LITERARY,FICTION LITERARY
633,66979,TRISTANA,"PÉREZ GALDÓS, BENITO",FICTION / Literary,"{'Women -- Spain -- Social conditions -- 19th century -- Fiction', 'Spanish fiction -- 19th century', 'Madrid (Spain) -- Fiction'}",FICTION,LITERARY,FICTION LITERARY
634,67126,EL CABALLERO ENCANTADO (CUENTO REAL... INVEROSÍ­MIL),"PÉREZ GALDÓS, BENITO",FICTION / Literary,{'Spanish fiction -- 20th century'},FICTION,LITERARY,FICTION LITERARY
635,67155,LA CORTE DE CARLOS IV,"PÉREZ GALDÓS, BENITO",FICTION / Historical,"{'Spain -- History -- Charles IV, 1788-1808 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
636,67189,EL 19 DE MARZO Y EL 2 DE MAYO,"PÉREZ GALDÓS, BENITO",FICTION / Historical,"{'Spain -- History -- Napoleonic Conquest, 1808-1813 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
637,67360,NAPOLEÓN EN CHAMARTÍN,"PÉREZ GALDÓS, BENITO",FICTION / Historical,"{'Napoleon I, Emperor of the French, 1769-1821 -- Fiction', 'Madrid (Spain) -- History -- Fiction', 'Spain -- History -- Napoleonic Conquest, 1808-1813 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
638,67415,GERONA,"PÉREZ GALDÓS, BENITO",FICTION / Historical,"{'Gerona (Spain) -- History -- Siege, 1808-1809 -- Fiction', 'Spain -- History -- Napoleonic Conquest, 1808-1813 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
639,67705,JUAN MARTÍN EL EMPECINADO,"PÉREZ GALDÓS, BENITO",FICTION / Historical,"{'Martín, Juan, 1775-1825 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
640,67817,LA BATALLA DE LOS ARAPILES,"PÉREZ GALDÓS, BENITO",FICTION / Historical,"{'Salamanca, Battle of, Salamanca, Spain, 1812 -- Fiction', 'Spain -- History -- Napoleonic Conquest, 1808-1813 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
641,69578,EL EQUIPAJE DEL REY JOSÉ,"PÉREZ GALDÓS, BENITO",FICTION / Historical,"{'Spain -- History -- Napoleonic Conquest, 1808-1813 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
642,70868,MEMORIAS DE UN CORTESANO DE 1815,"PÉREZ GALDÓS, BENITO",FICTION / Historical,"{'Spain -- History -- Ferdinand VII, 1813-1833 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
643,71055,LA SEGUNDA CASACA,"PÉREZ GALDÓS, BENITO",FICTION / Historical,"{'Spain -- History -- Ferdinand VII, 1813-1833 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
644,71250,EL GRANDE ORIENTE,"PÉREZ GALDÓS, BENITO",FICTION / Historical,{'Freemasons. Grande Oriente Español -- Fiction'},FICTION,HISTORICAL,FICTION HISTORICAL
645,71413,7 DE JULIO,"PÉREZ GALDÓS, BENITO",FICTION / Historical,"{'Spain -- History -- Ferdinand VII, 1813-1833 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
646,71614,LOS CIEN MIL HIJOS DE SAN LUIS,"PÉREZ GALDÓS, BENITO",FICTION / Historical,"{'Spain -- History -- Ferdinand VII, 1813-1833 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
647,71861,EL TERROR DE 1824,"PÉREZ GALDÓS, BENITO",FICTION / Historical,"{'Spain -- History -- Ferdinand VII, 1813-1833 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
648,72090,UN VOLUNTARIO REALISTA,"PÉREZ GALDÓS, BENITO",FICTION / Historical,"{'Historical fiction', 'Spain -- History -- Ferdinand VII, 1813-1833 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
649,72373,LOS APOSTÓLICOS,"PÉREZ GALDÓS, BENITO",FICTION / Historical,"{'Spain -- History -- Ferdinand VII, 1813-1833 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
650,73322,NAZARÍN,"PÉREZ GALDÓS, BENITO",FICTION / Literary,"{'Christian fiction', 'Priests -- Fiction', 'Madrid (Spain) -- Fiction', 'Picaresque literature'}",FICTION,LITERARY,FICTION LITERARY
651,74881,ZUMALACÁRREGUI,"PÉREZ GALDÓS, BENITO",FICTION / Historical,"{'Spain -- History -- Carlist War, 1833-1840 -- Fiction', 'Zumalacárregui, Tomás, 1788-1835 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
652,75614,MENDIZÁBAL,"PÉREZ GALDÓS, BENITO",FICTION / Historical,"{'Spain -- History -- Isabella II, 1833-1868 -- Fiction', 'Alvarez y Mendizábal, Juan, 1790-1853 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
653,59879,AMÉRICO VESPUCIO,"PÉREZ GOMAR, G. (GREGORIO)",BIOGRAPHY & AUTOBIOGRAPHY / Historical,"{'Vespucci, Amerigo, 1451-1512'}",BIOGRAPHY & AUTOBIOGRAPHY,HISTORICAL,BIOGRAPHY & AUTOBIOGRAPHY
654,40595,"COCINA CÓMICA: RECETAS DE GUISOS Y POSTRES, POESÍAS CULINARIAS, Y OTROS EXCESOS","PÉREZ ZÚÑIGA, JUAN",COOKING / Regional & Ethnic,{'Cooking -- Humor'},COOKING,REGIONAL & ETHNIC,OTHERS
655,48857,FIGURAS AMERICANAS: GALERÍA DE HOMBRES ILLUSTRES,"PÉREZ, MIGUEL AGUSTIN",BIOGRAPHY & AUTOBIOGRAPHY / Historical,{'America -- Biography'},BIOGRAPHY & AUTOBIOGRAPHY,HISTORICAL,BIOGRAPHY & AUTOBIOGRAPHY
656,69058,LA RAZA: DESCUBRIDORES,"PEREZ, MODESTO",HISTORY / Expeditions & Discoveries,"{'Pinzón, Martín Alonso, 1440?-1493', 'Legazpi, Miguel López de, 1510?-1572', 'Magalhães, Fernão de, -1521'}",HISTORY,EXPEDITIONS & DISCOVERIES,HISTORY
657,13492,VIAJES POR EUROPA Y AMÉRICA,"PETANO Y MAZARIEGOS, GORGONIO",TRAVEL / Essays & Travelogues,"{'Europe -- Description and travel', 'South America -- Description and travel'}",TRAVEL,ESSAYS & TRAVELOGUES,TRAVEL
658,12435,PAGINAS SUDAMERICANAS,"PHIPPS, HELEN",TRAVEL / South America,{'Spanish language -- Readers'},TRAVEL,SOUTH AMERICA,TRAVEL
659,26506,LÁZARO: CASI NOVELA,"PICÓN, JACINTO OCTAVIO",FICTION / Literary,{'Spanish fiction -- 19th century'},FICTION,LITERARY,FICTION LITERARY
660,26929,CUENTOS DE MI TIEMPO,"PICÓN, JACINTO OCTAVIO",FICTION / Short Stories,{'Spanish fiction -- 19th century'},FICTION,SHORT STORIES,FICTION OTHERS
